Platform,BrandName,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,Malabis Fashion,Apparels,dresses & gowns,2600341,Malabis Fashion 079,sameer enterprise,"Beige, Grey, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-df5637d7-c871-4cb7-9f24-0f9a7b5a2f95.jpeg,https://bijnis.app.link/Y3QONxy5hLb,1345.79,1279 - 1413," 38, 40,36","16 Jul, 2024 15:02:58",1,11
Distribution,Malabis Fashion,Apparels,dresses & gowns,2600342,Malabis Fashion 080,sameer enterprise,"Blue, Magenta, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ab7e2341-a61e-4e68-ab78-e7562e18f39e.jpeg,https://bijnis.app.link/uaJFLwy5hLb,1207.76,1147 - 1268," 38, 40,36","16 Jul, 2024 15:02:58",1,11
Distribution,Mark,Footwear,pu moulded sandals,2592676,Mark 1306,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7a4bf543-6de9-4233-8e72-34600c64e168.jpeg,https://bijnis.app.link/bfgDaWNvWKb,299.37,284 - 314," 10, 9,8","03 Jul, 2024 15:06:41",1,24
Distribution,Mark,Footwear,pu moulded sandals,2593639,Mark 1312,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-14eb222e-322b-458a-a248-17e847c6e58d.jpeg,https://bijnis.app.link/kFGImgOvWKb,285.08,271 - 299," 6, 7, 8, 9,5","03 Jul, 2024 21:02:21",1,24
Distribution,Mark,Footwear,pu moulded sandals,2594269,Mark 1322,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-cc7bfa18-239f-4852-b258-c13edca9a9d4.jpeg,https://bijnis.app.link/769N6xCPZKb,277.94,264 - 292," 7, 8, 9,6","05 Jul, 2024 15:06:21",1,22
Distribution,Mark,Footwear,pu moulded sandals,2594287,Mark 1324,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-08d9c73b-decf-44b7-9079-af2bb7b34b1b.jpeg,https://bijnis.app.link/byThmzCPZKb,235.07,223 - 247," 2c, 3c, 4c, 5c,1c","05 Jul, 2024 15:06:21",1,22
Distribution,Mark,Footwear,pu moulded sandals,2594301,Mark 1325,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-62e2d75f-42b9-4281-a5b9-ca272b0efb2e.jpeg,https://bijnis.app.link/57NHNACPZKb,356.53,339 - 374," 10, 8, 9,7","05 Jul, 2024 15:06:21",1,22
Distribution,Mark,Footwear,pu moulded sandals,2594612,Mark 1328,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-398a5cc4-4484-41ac-88f5-d2d2753aeb65.jpeg,https://bijnis.app.link/dMiwfBCPZKb,335.10,318 - 352," 10, 8, 9,7","05 Jul, 2024 18:05:49",1,22
Distribution,Mark,Footwear,pu moulded sandals,2594685,Mark 1336,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-fd862d03-723c-49d7-b21a-fd6120d600b5.jpeg,https://bijnis.app.link/MXuKDpwu1Kb,263.65,250 - 277," 6, 7, 8, 9,5,6","06 Jul, 2024 12:03:42",1,21
Distribution,Mark,Footwear,pu moulded sandals,2598906,Mark 1342,CVAK Enterprise,Air Force Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3228720e-249f-4f0f-8309-f6db31716be0.jpeg,https://bijnis.app.link/sKt9EHEqgLb,249.36,237 - 262," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599944,Mark 1343,CVAK Enterprise,Air Force Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-672ef4b9-9865-4194-b185-6942657fedc3.jpeg,https://bijnis.app.link/OALwP1EqgLb,249.36,237 - 262," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599952,Mark 1345,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-797fe2f9-e336-488e-9d9c-657bfe1803af.jpeg,https://bijnis.app.link/503CAVEqgLb,285.08,271 - 299," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599958,Mark 1347,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5bed1646-7c75-4bb9-b5fd-30af6280477a.jpeg,https://bijnis.app.link/xryq3UEqgLb,285.08,271 - 299," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599986,Mark 1349,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b54a748c-de6b-427b-8319-c22fb6b8556a.jpeg,https://bijnis.app.link/MDe3QTEqgLb,206.49,196 - 217," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599992,Mark 1350,CVAK Enterprise,Peach,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9b4ab9fa-3297-49bf-9aa1-71919241dab3.jpeg,https://bijnis.app.link/Dfl3HXEqgLb,220.77,210 - 232," 2c, 3c, 4c,1c","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2599993,Mark 1351,CVAK Enterprise,Dark green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-94796a73-8e28-4530-b83e-be4954daf36b.jpeg,https://bijnis.app.link/bcZfZYEqgLb,227.94,217 - 239," 6, 7, 8, 9,5","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2600001,Mark 1352,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bcaa79d8-1b7c-445f-bfe3-1ff22cabaa57.jpeg,https://bijnis.app.link/9jQwvVEqgLb,285.08,271 - 299," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2600002,Mark 1353,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7eac0593-4e47-492f-968a-3b5257519e5c.jpeg,https://bijnis.app.link/idTHMWEqgLb,285.08,271 - 299," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2600008,Mark 1354,CVAK Enterprise,Tan,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e89a3ddb-29c7-486b-9489-892905bd1665.jpeg,https://bijnis.app.link/1KDFFYEqgLb,256.50,244 - 269," 10, 7, 8, 9,6","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2600010,Mark 1355,CVAK Enterprise,Teal Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5831fc60-709e-4646-aea9-df1f238c0ac1.jpeg,https://bijnis.app.link/RzMU6YEqgLb,263.65,250 - 277," 6, 7, 8, 9,5","15 Jul, 2024 18:06:24",1,12
Distribution,Mark,Footwear,pu moulded sandals,2601853,Mark 1361,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-c9d1fd3a-2884-4e76-95c0-415542b6321d.jpeg,https://bijnis.app.link/Jk2HoQmplLb,242.21,230 - 254," 10, 7, 8, 9,6","18 Jul, 2024 15:05:58",1,9
Distribution,Mark,Footwear,pu moulded sandals,2601856,Mark 1362,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b702f06e-23a8-48f3-86a8-7ca20aa67f2e.jpeg,https://bijnis.app.link/Ng1hDPmplLb,270.81,257 - 284," 10, 7, 8, 9,6","18 Jul, 2024 15:05:58",1,9
Distribution,Mark,Footwear,pu moulded sandals,2601857,Mark 1363,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9a23f3cd-7fe4-456b-bbc1-81ece388c71b.jpeg,https://bijnis.app.link/mLOoHOmplLb,256.50,244 - 269," 6, 7, 8, 9,5","18 Jul, 2024 15:05:58",1,9
Distribution,Mark,Footwear,pu moulded sandals,2601858,Mark 1364,CVAK Enterprise,Lavender,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7ea12a76-ce82-42ed-873b-0f086c114530.jpeg,https://bijnis.app.link/ljmiIQmplLb,306.52,291 - 322," 6, 7, 8, 9,5","18 Jul, 2024 15:05:58",1,9
Distribution,Mark,Footwear,pu moulded sandals,2601867,Mark 1365,CVAK Enterprise,Purple,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-99ac4c0b-a528-4fa2-b88a-5924ff85e889.jpeg,https://bijnis.app.link/AShBkRmplLb,277.94,264 - 292," 6, 7, 8, 9,5","18 Jul, 2024 15:05:58",1,9
Distribution,Mark,Footwear,pu moulded sandals,2603463,Mark 1369,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-99daeb79-4f09-44da-8d01-6143c7b2a9eb.jpeg,https://bijnis.app.link/NwrHdiZ2rLb,285.08,271 - 299," 7, 8, 9,6","22 Jul, 2024 15:05:23",1,5
Distribution,Mark,Footwear,pu moulded sandals,2603472,Mark 1370,CVAK Enterprise,Wine,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b35e7e8b-ec8f-403c-bc9f-451540c62320.jpeg,https://bijnis.app.link/pMQe3TY2rLb,249.36,237 - 262," 6, 7, 8, 9,5","22 Jul, 2024 15:05:23",1,5
Distribution,Mark,Footwear,pu moulded sandals,2604175,Mark 1371,CVAK Enterprise,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-84092db0-173c-437b-86c0-a3be3bb6b600.jpeg,https://bijnis.app.link/5x5GifTHtLb,242.21,230 - 254," 6, 7, 8, 9,5","23 Jul, 2024 15:05:38",1,4
Distribution,Mark,Footwear,pu moulded slippers,2338685,Mark 916,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/1490360789/uploadfile_3-ce5c78d5-40e5-4628-a975-2651365f340b.jpeg,https://bijnis.app.link/J1jr1CBPZKb,248.57,236 - 261," 6, 7, 8, 9,5","05 Jul, 2024 21:06:14",1,22
Distribution,Mark,Footwear,pu moulded slippers,2589163,Mark 1279,CVAK Enterprise,Dark green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0c5c1b65-119c-4816-8c23-9c179cfe51c1.jpeg,https://bijnis.app.link/AlCs8CnyMKb,277.94,264 - 292," 10, 7, 8, 9,6","27 Jun, 2024 12:06:58",1,30
Distribution,Mark,Footwear,pu moulded slippers,2589188,Mark 1280,CVAK Enterprise,Pista Green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ae7b1316-e796-46ab-8e9b-fcb516822f53.jpeg,https://bijnis.app.link/58cqeDnyMKb,227.92,217 - 239,,"27 Jun, 2024 12:06:58",1,30
Distribution,Mark,Footwear,pu moulded slippers,2589337,Mark 1282,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-f3353af5-0f20-4f12-84ed-20ae04195a73.jpeg,https://bijnis.app.link/UtKNRGnyMKb,413.70,393 - 434," 10, 7, 8, 9,6","27 Jun, 2024 12:06:58",1,30
Distribution,Mark,Footwear,pu moulded slippers,2590138,Mark 1285,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-f6dbd1fe-db01-473d-8317-1f2c88d298a3.jpeg,https://bijnis.app.link/O5GzkSnyMKb,235.07,223 - 247," 2c, 3c, 4c, 5c,1c","27 Jun, 2024 12:06:58",1,30
Distribution,Mark,Footwear,pu moulded slippers,2592525,Mark 1292,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d3f00e45-ff03-4bf0-9133-46ad6afe910f.jpeg,https://bijnis.app.link/78C1H5ZbTKb,263.65,250 - 277," 10, 9,8","01 Jul, 2024 18:06:24",1,26
Distribution,Mark,Footwear,pu moulded slippers,2592619,Mark 1301,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ae1f767f-2ac2-4213-af4a-27b9328377f7.jpeg,https://bijnis.app.link/u08WoVNvWKb,299.37,284 - 314," 7, 8,6","03 Jul, 2024 15:06:41",1,24
Distribution,Mark,Footwear,pu moulded slippers,2593631,Mark 1310,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-97fe9623-99a0-4903-a0e3-2b79a2144872.jpeg,https://bijnis.app.link/ftWnYcOvWKb,370.82,352 - 389," 10, 8, 9,7","03 Jul, 2024 21:02:21",1,24
Distribution,Mark,Footwear,pu moulded slippers,2593635,Mark 1311,CVAK Enterprise,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bffdc867-331f-46b0-b033-b860d89102af.jpeg,https://bijnis.app.link/VgPk9dOvWKb,370.82,352 - 389," 10, 8, 9,7","03 Jul, 2024 21:02:21",1,24
Distribution,Mark,Footwear,pu moulded slippers,2594092,Mark 1316,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9fba3181-a0b1-448c-88e4-81e418dd89f8.jpeg,https://bijnis.app.link/et7PveIaYKb,249.36,237 - 262," 10, 8, 9,7","04 Jul, 2024 21:06:33",1,23
Distribution,Mark,Footwear,pu moulded slippers,2594153,Mark 1319,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a1e65bc7-0c9e-4e6a-a8e8-48293a2abbbf.jpeg,https://bijnis.app.link/l8rVaiIaYKb,270.79,257 - 284," 10, 8, 9,7","04 Jul, 2024 21:06:33",1,23
Distribution,Mark,Footwear,pu moulded slippers,2594166,Mark 1320,CVAK Enterprise,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4977666e-67bb-4dd0-b12a-343cb25a6ca2.jpeg,https://bijnis.app.link/t6LLLgIaYKb,413.69,393 - 434," 7, 8, 9,6","04 Jul, 2024 21:06:33",1,23
Distribution,Mark,Footwear,pu moulded slippers,2594275,Mark 1323,CVAK Enterprise,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ef537f1b-768b-45ae-999c-7de65943af53.jpeg,https://bijnis.app.link/RI18JzCPZKb,249.36,237 - 262," 6, 7, 8, 9,5","05 Jul, 2024 15:06:21",1,22
